gutenberg_id,text
41445,consequently spent in inaction; his grief only became more deep and
41445,"rankling, when he had leisure for reflection; and at length it took so"
41445,"fast hold of his mind, that at the end of three months he lay on a bed"
41445,"of sickness, incapable of any exertion."
41445,
41445,His daughter attended him with the greatest tenderness; but she saw with
41445,"despair that their little fund was rapidly decreasing, and that there"
41445,was no other prospect of support. But Caroline Beaufort possessed a mind
41445,of an uncommon mould; and her courage rose to support her in her
41445,adversity. She procured plain work; she plaited straw; and by various
41445,means contrived to earn a pittance scarcely sufficient to support life.
41445,
41445,Several months passed in this manner. Her father grew worse; her time
41445,was more entirely occupied in attending him; her means of subsistence
41445,"decreased; and in the tenth month her father died in her arms, leaving"
41445,her an orphan and a beggar. This last blow overcame her; and she knelt
41445,"by Beaufort’s coffin, weeping bitterly, when my father entered the"
41445,"chamber. He came like a protecting spirit to the poor girl, who"
41445,"committed herself to his care, and after the interment of his friend he"
41445,"conducted her to Geneva, and placed her under the protection of a"
41445,relation. Two years after this event Caroline became his wife.
41445,
41445,"When my father became a husband and a parent, he found his time so"
41445,"occupied by the duties of his new situation, that he relinquished many"
41445,"of his public employments, and devoted himself to the education of his"
41445,"children. Of these I was the eldest, and the destined successor to all"
41445,his labours and utility. No creature could have more tender parents than
41445,"mine. My improvement and health were their constant care, especially as"
41445,I remained for several years their only child. But before I continue my
41445,"narrative, I must record an incident which took place when I was four"
41445,years of age.
41445,
41445,"My father had a sister, whom he tenderly loved, and who had married"
41445,"early in life an Italian gentleman. Soon after her marriage, she had"
41445,"accompanied her husband into her native country, and for some years my"
41445,father had very little communication with her. About the time I
41445,mentioned she died; and a few months afterwards he received a letter
41445,"from her husband, acquainting him with his intention of marrying an"
41445,"Italian lady, and requesting my father to take charge of the infant"
41445,"Elizabeth, the only child of his deceased sister. “It is my wish,” he"
41445,"said, “that you should consider her as your own daughter, and educate"
41445,"her thus. Her mother’s fortune is secured to her, the documents of which"
41445,I will commit to your keeping. Reflect upon this proposition; and decide
41445,whether you would prefer educating your niece yourself to her being
41445,brought up by a stepmother.”
41445,
41445,"My father did not hesitate, and immediately went to Italy, that he"
41445,might accompany the little Elizabeth to her future home. I have often
41445,"heard my mother say, that she was at that time the most beautiful child"
41445,"she had ever seen, and shewed signs even then of a gentle and"
41445,"affectionate disposition. These indications, and a desire to bind as"
41445,"closely as possible the ties of domestic love, determined my mother to"
41445,consider Elizabeth as my future wife; a design which she never found
41445,reason to repent.
41445,
41445,"From this time Elizabeth Lavenza became my playfellow, and, as we grew"
41445,"older, my friend. She was docile and good tempered, yet gay and playful"
41445,"as a summer insect. Although she was lively and animated, her feelings"
41445,"were strong and deep, and her disposition uncommonly affectionate. No"
41445,"one could better enjoy liberty, yet no one could submit with more grace"
41445,"than she did to constraint and caprice. Her imagination was luxuriant,"
41445,yet her capability of application was great. Her person was the image of
41445,"her mind; her hazel eyes, although as lively as a bird’s, possessed an"
41445,"attractive softness. Her figure was light and airy; and, though capable"
41445,"of enduring great fatigue, she appeared the most fragile creature in the"
41445,"world. While I admired her understanding and fancy, I loved to tend on"
41445,"her, as I should on a favourite animal; and I never saw so much grace"
41445,both of person and mind united to so little pretension.
41445,
41445,"Every one adored Elizabeth. If the servants had any request to make, it"
41445,was always through her intercession. We were strangers to any species of
41445,disunion and dispute; for although there was a great dissimilitude in
41445,"our characters, there was an harmony in that very dissimilitude. I was"
41445,more calm and philosophical than my companion; yet my temper was not so
41445,yielding. My application was of longer endurance; but it was not so
41445,severe whilst it endured. I delighted in investigating the facts
41445,relative to the actual world; she busied herself in following the aërial
41445,"creations of the poets. The world was to me a secret, which I desired to"
41445,"discover; to her it was a vacancy, which she sought to people with"
41445,imaginations of her own.
41445,
41445,My brothers were considerably younger than myself; but I had a friend
41445,"in one of my schoolfellows, who compensated for this deficiency. Henry"
41445,"Clerval was the son of a merchant of Geneva, an intimate friend of my"
41445,"father. He was a boy of singular talent and fancy. I remember, when he"
41445,"was nine years old, he wrote a fairy tale, which was the delight and"
41445,amazement of all his companions. His favourite study consisted in books
41445,"of chivalry and romance; and when very young, I can remember, that we"
41445,"used to act plays composed by him out of these favourite books, the"
41445,"principal characters of which were Orlando, Robin Hood, Amadis, and St."
41445,George.
41445,
41445,No youth could have passed more happily than mine. My parents were
41445,"indulgent, and my companions amiable. Our studies were never forced; and"
41445,"by some means we always had an end placed in view, which excited us to"
41445,"ardour in the prosecution of them. It was by this method, and not by"
